ifim_site_name,ifim_da_sqmi,metric,flow of IFIM_pctChg_10to50% withdrawals,pctchg 20% withdrawal,pctchg  30% withdrawal,pctchg 40 % withdrawal,pctchg 50% withdrawal,pctchg 10% withdrawal,s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct,flow
Craig,312.9,smb_yoy,Apr,10.90315466,17.89443166,26.21084206,35.31743445,5.248782098,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,smb_juv,Apr,8.518417252,12.85027122,18.05052011,22.69713473,4.263164559,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,smb_adult,Apr,10.48232441,17.34667059,24.95478219,32.49731159,4.798536171,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,rb_yoy,Apr,21.36410997,35.59392383,55.46743383,81.01596962,9.677866453,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,rb_juv,Apr,24.45755088,39.94169789,57.53592756,80.6479961,11.34698885,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,rb_adult,Apr,14.39706196,23.15888613,32.63930194,43.88670032,6.745245911,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,rbs_spawn,Apr,25.49336216,102.7689081,189.2086546,241.2251656,0,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,nh_yoy,Apr,7.679813921,20.20550163,29.96947461,56.14417846,2.953472607,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,smb_spawn,Apr,29.65247983,47.13933703,72.21010962,114.2508158,13.62025443,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Craig,312.9,rb_spawn,Apr,51.23238874,76.4080992,104.8270879,136.681133,22.36536805,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895,Apr
Dunlap,164.5,bj_juv,Apr,8.178309691,9.953033955,7.592687052,-4.938889092,4.490052922,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,bj_adult,Apr,-12.04920583,-19.88991106,-29.40590293,-40.26897244,-4.983750963,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,csr_adult,Apr,-4.437493006,-8.705919442,-14.7673219,-24.8414209,-0.998778504,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,chub_spp._spawn,Apr,8.711475233,9.835428193,4.310012768,-5.433159548,4.51048151,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,ff_juv,Apr,8.854828937,13.2974915,17.5209992,24.06564677,4.475666697,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,nh_spawn,Apr,-9.209218055,-16.56527646,-27.21386063,-40.78639651,-3.376798508,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rfs_yoy,Apr,11.32232204,14.63518665,16.59196297,18.7434434,6.198704557,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rfs_adult,Apr,0.617877276,0.844970836,1.087499456,0.714925513,0.397926396,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,ff_adult,Apr,-4.988363989,-7.903380373,-12.08279231,-28.34016377,-2.278607534,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,nh_adult,Apr,-14.80154013,-22.89059572,-31.60508911,-42.16979383,-7.001910161,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,smb_yoy,Apr,13.71871632,19.37776983,24.14986791,25.21860412,6.633659873,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,smb_juv,Apr,2.812382262,2.454580784,3.47000927,0.779996985,1.82442393,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,smb_adult,Apr,0.741724723,-1.104552247,-5.172207297,-8.103596856,1.56004377,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rb_yoy,Apr,2.957050211,3.792369774,4.913275621,3.042563244,2.762254203,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rb_juv,Apr,8.328163045,13.72169527,19.89564555,27.8536035,3.866330995,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rb_adult,Apr,4.393281258,6.615431407,5.565317294,4.191475274,2.522904651,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rbs_spawn,Apr,4.452971568,12.26000844,20.02030335,25.59317058,1.778148897,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,nh_yoy,Apr,5.092100783,8.700195611,11.11187254,14.32404906,2.258979537,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,smb_spawn,Apr,17.40463829,28.59522168,30.64347838,36.49477398,8.05220256,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Dunlap,164.5,rb_spawn,Apr,8.102348776,15.0120097,33.79127784,95.7207595,3.275671356,380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237,Apr
Front Royal,1548.7,smb_sub_adult,Apr,32.01866007,49.25031813,75.50639486,86.22519527,16.04332073,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,smb_adult,Apr,38.73766864,61.79820327,98.52565142,137.6619453,16.48731034,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,rbs_juv,Apr,50.67272186,94.63741784,150.888077,229.403499,19.38664911,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,rbs_adult,Apr,19.82542936,30.14086863,41.56019378,57.8784193,9.259962161,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,c_ssp.,Apr,38.87335236,66.45818847,101.3305611,157.7265939,21.33276807,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,mm,Apr,32.27508599,60.11731208,120.4140009,213.1547226,15.3921673,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Front Royal,1548.7,rc,Apr,55.10183563,80.20526191,122.0484227,151.3085035,19.59029706,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878,Apr
Laurel Hill,654.1,riffle,Apr,59.87176524,103.6194187,153.9131808,202.7423675,27.9921,380195,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0009,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246,Apr
Laurel Hill,654.1,fast_gen,Apr,86.23759427,167.1412415,201.8991421,218.6137102,32.50913482,380195,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0009,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246,Apr
Laurel Hill,654.1,pool_run,Apr,30.93360492,50.25693385,57.72374205,70.07607014,14.92405894,380195,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0009,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246,Apr
Laurel Hill,654.1,pool_cov,Apr,51.47528786,86.07426105,151.862962,215.6500984,22.88888562,380195,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0009,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246,Apr
Laurel Hill,654.1,alg_mid,Apr,13.29439778,25.93040423,50.04677122,78.97933906,7.966367532,380195,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0009,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246,Apr
Luray,1332.5,smb_sub_adult,Apr,36.69110502,60.46214693,92.7176491,142.3269519,13.97731586,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.811660796,1.719020369,2.747699811,3.935223076,5.339764986,Apr
Luray,1332.5,smb_adult,Apr,32.6316426,43.63351148,77.92512818,119.7891426,10.26403934,380210,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.811660796,1.719020369,2.747699811,3.935223076,5.339764986,Apr
