s_adminid,s_ftype,,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM study HUC8,River name or region,IFIM site name(s),Drainage area mi2,MAF,s_name
380218,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3647,0.3484,2.0811,15.5954,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
380222,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
380234,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,58,0.7939,0.7902,3.6827,10.4229,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
380234,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,58,0.7939,0.7902,3.6827,10.4229,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%
399428,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0385,15,0.2896,0.235,0.3724,3.2415,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399428,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0385,15,0.2896,0.235,0.3724,3.2415,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399404,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0.00001,19,0.6929,0.6748,0.6382,2.5229,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399406,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0026,20,0.4042,0.3711,0.4948,2.3557,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399435,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.738,0.7298,0.4466,1.9981,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399435,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.738,0.7298,0.4466,1.9981,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399411,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399411,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399411,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399411,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0003,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399422,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399422,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399422,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399442,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399442,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399442,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399401,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.000007,12,0.8787,0.8665,0.6672,1.5331,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399401,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.000007,12,0.8787,0.8665,0.6672,1.5331,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399426,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399426,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399426,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
399426,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%
407897,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407897,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407897,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407902,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5939,84,0.0035,-0.0087,0.0242,5.4969,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407902,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5939,84,0.0035,-0.0087,0.0242,5.4969,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407902,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5939,84,0.0035,-0.0087,0.0242,5.4969,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407902,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5939,84,0.0035,-0.0087,0.0242,5.4969,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407904,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0028,37,0.2285,0.2065,0.3817,5.5753,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407904,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0028,37,0.2285,0.2065,0.3817,5.5753,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
402824,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6707,0.6625,0.3708,2.2325,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402824,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6707,0.6625,0.3708,2.2325,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402833,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0003,46,0.2547,0.2378,0.2505,2.6277,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402833,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0003,46,0.2547,0.2378,0.2505,2.6277,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402833,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0003,46,0.2547,0.2378,0.2505,2.6277,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
407911,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6537,0.645,0.7188,4.535,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407911,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6537,0.645,0.7188,4.535,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
402789,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,11,0.962,0.9578,0.8387,2.1643,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402789,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,11,0.962,0.9578,0.8387,2.1643,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402813,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6434,0.6351,0.3465,1.9951,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402813,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6434,0.6351,0.3465,1.9951,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402813,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6434,0.6351,0.3465,1.9951,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402813,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6434,0.6351,0.3465,1.9951,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402815,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000004,28,0.5642,0.5475,0.5326,3.2497,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402815,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000004,28,0.5642,0.5475,0.5326,3.2497,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402793,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0.000001,19,0.77,0.7565,0.5579,2.312,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
402795,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0,24,0.7571,0.7461,0.4989,1.2665,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_aug )_ upper 80%
407923,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.5256,15,0.0317,-0.0428,0.1173,5.4398,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407923,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.5256,15,0.0317,-0.0428,0.1173,5.4398,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407872,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0114,33,0.1895,0.1633,0.17,3.7624,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407872,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0114,33,0.1895,0.1633,0.17,3.7624,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407872,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0114,33,0.1895,0.1633,0.17,3.7624,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407876,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.495,25,0.0205,-0.0221,0.0708,4.5327,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407877,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.3347,14,0.0776,0.0008,-0.2453,5.3043,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407887,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.001,10,0.7587,0.7285,0.9227,2.6986,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407887,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.001,10,0.7587,0.7285,0.9227,2.6986,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407887,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.001,10,0.7587,0.7285,0.9227,2.6986,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
407887,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.001,10,0.7587,0.7285,0.9227,2.6986,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%
380480,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000002,19,0.7521,0.7375,2.6017,15.513,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380480,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000002,19,0.7521,0.7375,2.6017,15.513,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380484,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,33,0.6963,0.6865,2.2195,14.8903,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380486,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,0.0004,35,0.3229,0.3024,1.8027,11.8205,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380498,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0033,12,0.595,0.5545,3.2669,10.2749,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380498,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0033,12,0.595,0.5545,3.2669,10.2749,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380498,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0033,12,0.595,0.5545,3.2669,10.2749,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380498,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0033,12,0.595,0.5545,3.2669,10.2749,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380512,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,35,0.4187,0.4011,1.8445,12.4659,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
380512,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,35,0.4187,0.4011,1.8445,12.4659,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_aug )_ upper 80%
