s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct
407677,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,9.00E-04,38,0.2665,0.2461,0.4317,4.8506,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_apr )_ upper 80%,0.045484135,0.096331071,0.153976573,0.220523422,0.299231638,0.57036331,1.207975243,1.930840033,2.765326192,3.75231383
407683,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.5579,0.5469,0.6691,3.6615,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_apr )_ upper 80%,0.070496721,0.14930535,0.238651205,0.341793425,0.463784779,0.705660169,1.494521122,2.388857909,3.42129396,4.642406629
407683,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.5579,0.5469,0.6691,3.6615,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_apr )_ upper 80%,0.070496721,0.14930535,0.238651205,0.341793425,0.463784779,0.705927636,1.495087593,2.389763362,3.422590739,4.644166249
407695,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0968,14,0.2129,0.1473,-0.426,7.48,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_apr )_ upper 80%,-0.04488358,-0.095059153,-0.151943526,-0.217611716,-0.295280699,-1.123465797,-2.379393706,-3.803247334,-5.446965717,-7.391071931
407695,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0968,14,0.2129,0.1473,-0.426,7.48,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_apr )_ upper 80%,-0.04488358,-0.095059153,-0.151943526,-0.217611716,-0.295280699,-1.11276958,-2.356740135,-3.767037633,-5.395106613,-7.320703511
380178,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,9.00E-06,17,0.741,0.7237,3.4506,9.7937,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.363556995,0.769979138,1.230742562,1.762654897,2.391773661,0.956190657,2.025120868,3.236973991,4.635955753,6.290599981
380178,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,9.00E-06,17,0.741,0.7237,3.4506,9.7937,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.363556995,0.769979138,1.230742562,1.762654897,2.391773661,0.964077836,2.041825164,3.263674309,4.674195632,6.342488264
380182,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,31,0.6804,0.6693,2.3795,11.1372,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.250705347,0.53097008,0.848708029,1.215509572,1.649343716,0.808782614,1.712924652,2.737956355,3.921268613,5.32082996
380184,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,2.00E-04,34,0.3473,0.3269,1.941,8.5651,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.204504761,0.433121633,0.692306066,0.991512536,1.345398677,0.811833191,1.719385486,2.748283417,3.93605891,5.340899142
380195,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,9.00E-04,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.298210612,2.749486602,4.39480762,6.294191342,8.54068547
380195,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,9.00E-04,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.308943689,2.772218238,4.431142101,6.346229154,8.611296381
380195,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,9.00E-04,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.319350712,2.794259324,4.466372798,6.396686141,8.679762246
380195,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,9.00E-04,12,0.6846,0.653,3.4564,5.5387,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.364168086,0.771273371,1.232811276,1.765617686,2.395793915,1.432497964,3.033894443,4.849408033,6.945264661,9.424136915
380210,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.802755375,1.700159533,2.717552457,3.892046393,5.281177878
380210,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.811660796,1.719020369,2.747699811,3.935223076,5.339764986
380210,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,34,0.4524,0.4353,1.8329,10.4091,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.193115289,0.408999815,0.653749505,0.936292286,1.270469467,0.822629685,1.742251432,2.78483258,3.988404187,5.411927257
380216,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.3134,0.3062,1.1691,12.0403,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.123176979,0.260877126,0.416988677,0.597206237,0.810358369,0.608249909,1.288215457,2.059096816,2.949014034,4.001562702
380216,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.3134,0.3062,1.1691,12.0403,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.123176979,0.260877126,0.416988677,0.597206237,0.810358369,0.646691429,1.369630939,2.189232158,3.135392328,4.254462288
380216,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.3134,0.3062,1.1691,12.0403,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.123176979,0.260877126,0.416988677,0.597206237,0.810358369,0.647543401,1.371435336,2.192116325,3.139522998,4.260067258
380216,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,97,0.3134,0.3062,1.1691,12.0403,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.123176979,0.260877126,0.416988677,0.597206237,0.810358369,0.649428785,1.375428399,2.198498878,3.148664014,4.272470843
380218,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3647,0.3484,2.0811,15.5954,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.219265769,0.464384045,0.742276226,1.063079206,1.442508597,0.714659558,1.513580973,2.419323371,3.464926233,4.701611935
380218,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3647,0.3484,2.0811,15.5954,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.219265769,0.464384045,0.742276226,1.063079206,1.442508597,0.71526346,1.514859979,2.421367747,3.467854165,4.70558489
380222,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.535859973,1.134900458,1.814036547,2.598041624,3.525322816
380222,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.553476384,1.17221034,1.873673045,2.68345231,3.641217895
380222,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,67,0.3267,0.3164,1.2036,15.6685,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.126811917,0.268575578,0.429293963,0.614829721,0.834271947,0.576298788,1.220546022,1.950933295,2.794103523,3.791362237
380234,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,58,0.7939,0.7902,3.6827,10.4229,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.388011171,0.821770756,1.313526816,1.881217525,2.552653122,0.857375155,1.815839034,2.902455759,4.156862708,5.640511228
380234,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_apr,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,58,0.7939,0.7902,3.6827,10.4229,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_apr )_ upper 80%,0.388011171,0.821770756,1.313526816,1.881217525,2.552653122,0.857770028,1.816675337,2.903792514,4.158777193,5.643109022
399428,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0385,15,0.2896,0.235,0.3724,3.2415,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.039236256,0.083098659,0.132825749,0.190231462,0.25812801,0.660431647,1.398731414,2.235746656,3.20200984,4.34485662
399428,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0385,15,0.2896,0.235,0.3724,3.2415,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.039236256,0.083098659,0.132825749,0.190231462,0.25812801,0.660947345,1.399823614,2.237492439,3.20451013,4.348249302
399404,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,1.00E-05,19,0.6929,0.6748,0.6382,2.5229,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.067241081,0.142410214,0.227629949,0.326008913,0.442366531,0.856609029,1.814216452,2.899862208,4.153148255,5.635471029
399406,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0026,20,0.4042,0.3711,0.4948,2.3557,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.052132383,0.110411429,0.176482762,0.252756519,0.342969225,0.790621683,1.674461528,2.676476501,3.833217896,5.201352582
399435,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.738,0.7298,0.4466,1.9981,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.047054006,0.09965591,0.15929103,0.228134724,0.309559531,0.756219959,1.60160195,2.560017003,3.666425985,4.975030061
399435,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.738,0.7298,0.4466,1.9981,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.047054006,0.09965591,0.15929103,0.228134724,0.309559531,0.756527136,1.60225252,2.561056882,3.667915287,4.977050918
399411,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,3.00E-04,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.060740337,0.128642257,0.205623105,0.294490972,0.39959935,1.192047533,2.5246433,4.035415777,5.779474607,7.842258381
399411,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,3.00E-04,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.060740337,0.128642257,0.205623105,0.294490972,0.39959935,1.201090846,2.543796177,4.066029932,5.823319836,7.90175265
399411,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,3.00E-04,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.060740337,0.128642257,0.205623105,0.294490972,0.39959935,1.209847777,2.562342522,4.095674601,5.86577658,7.959362861
399411,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,3.00E-04,8,0.9076,0.8922,0.5765,1.3405,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.060740337,0.128642257,0.205623105,0.294490972,0.39959935,1.304320115,2.76242595,4.415490006,6.32381241,8.580878755
399422,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.009155829,0.019391175,0.030995053,0.044390747,0.06023449,0.258482805,0.547441997,0.87503691,1.253217483,1.700510164
399422,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.009155829,0.019391175,0.030995053,0.044390747,0.06023449,0.259399231,0.549382899,0.878139267,1.257660642,1.706539154
399422,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.5784,11,0.0356,-0.0715,0.0869,2.8951,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.009155829,0.019391175,0.030995053,0.044390747,0.06023449,0.260509365,0.551734059,0.881897385,1.263042974,1.713842524
399442,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.020798166,0.044048537,0.070407634,0.100836978,0.136827253,0.415488845,0.879965856,1.40654646,2.014439156,2.733423611
399442,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.020798166,0.044048537,0.070407634,0.100836978,0.136827253,0.426002122,0.902231978,1.442136859,2.065411303,2.802588505
399442,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2794,0.2663,0.1974,3.6942,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.020798166,0.044048537,0.070407634,0.100836978,0.136827253,0.439395241,0.930597329,1.487476327,2.130345951,2.890699332
399401,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,7.00E-06,12,0.8787,0.8665,0.6672,1.5331,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.070296536,0.148881377,0.237973523,0.340822856,0.462467799,1.005508787,2.129571977,3.403929717,4.875067763,6.615054761
399401,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,7.00E-06,12,0.8787,0.8665,0.6672,1.5331,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.070296536,0.148881377,0.237973523,0.340822856,0.462467799,1.014234266,2.148051711,3.433467914,4.917372019,6.67245806
399426,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.033852334,0.071696023,0.114599659,0.164128273,0.222708189,0.69502939,1.472006143,2.352869735,3.369752124,4.572468716
399426,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.033852334,0.071696023,0.114599659,0.164128273,0.222708189,0.745679045,1.579277296,2.524333047,3.615319846,4.905683352
399426,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.033852334,0.071696023,0.114599659,0.164128273,0.222708189,0.746812027,1.581676843,2.528168509,3.620812949,4.913137028
399426,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0033,17,0.4473,0.4105,0.3213,2.6141,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_aug )_ upper 80%,0.033852334,0.071696023,0.114599659,0.164128273,0.222708189,0.749320898,1.586990394,2.536661744,3.632976859,4.929642425
407897,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%,0.044462138,0.094166579,0.150516826,0.215568413,0.29250811,0.584409981,1.237724756,1.97839196,2.833429497,3.844724257
407897,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%,0.044462138,0.094166579,0.150516826,0.215568413,0.29250811,0.589115579,1.247690765,1.994321731,2.856243926,3.875681509
407897,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0026,25,0.3312,0.3021,0.422,4.4659,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%,0.044462138,0.094166579,0.150516826,0.215568413,0.29250811,0.594872738,1.259883881,2.013811333,2.884156703,3.913556787
407902,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_aug,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.5939,84,0.0035,-0.0087,0.0242,5.4969,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_aug )_ upper 80%,0.002549724,0.005400074,0.008631534,0.01236198,0.016774162,0.044993604,0.095292173,0.152315989,0.218145152,0.296004527
